0 0.453345
1 0.425521
2 0.380344
3 0.355805
4 0.332847
5 0.281406
6 0.256213
7 0.248749
8 0.223803
9 0.208241
10 0.161991
11 0.152428
12 0.152999
13 0.148209
14 0.141204
15 0.133484
16 0.123373
17 0.125887
18 0.113756
19 0.107374
20 0.100915
21 0.101091
22 0.0924208
23 0.0973755
24 0.087573
25 0.0976731
26 0.0891092
27 0.0800507
28 0.0774806
29 0.0736386
30 0.0761463
31 0.0750432
32 0.0714609
33 0.0705406
34 0.0691529
35 0.0690975
36 0.066785
37 0.0662357
38 0.066429
39 0.0620528
40 0.0631467
41 0.0643493
42 0.0623991
43 0.0600896
44 0.0606995
45 0.0616707
46 0.0615666
47 0.0586272
48 0.0587472
49 0.0566984
50 0.0572192
51 0.0578484
52 0.0548204
53 0.0541831
54 0.0551503
55 0.0540852
56 0.0556418
57 0.0543652
58 0.0536112
59 0.0535368
60 0.0526568
61 0.0522557
62 0.0508857
63 0.0525293
64 0.0505169
65 0.0519693
66 0.0505496
67 0.0510776
68 0.0507811
69 0.0503883
70 0.0492
71 0.0483502
72 0.0493659
73 0.0492663
74 0.049704
75 0.0498657
76 0.0477857
77 0.048049
78 0.0480923
79 0.0483447
80 0.0492564
81 0.047463
82 0.0472512
83 0.0477256
84 0.0466056
85 0.0469844
86 0.0470605
87 0.0457734
88 0.0454079
89 0.0453908
90 0.0447414
91 0.0446888
92 0.0445521
93 0.0450789
94 0.044879
95 0.0445962
96 0.0445087
97 0.0442735
98 0.0445556
99 0.0446302
100 0.0448089
101 0.0440691
