0 0.5532
1 0.5687
2 0.6082
3 0.6434
4 0.6759
5 0.6971
0 0.5543
1 0.5893
2 0.6066
3 0.6387
4 0.6679
5 0.7128
6 0.7307
7 0.752
8 0.7619
9 0.8019
10 0.8266
11 0.8517
12 0.8754
13 0.8786
14 0.8982
15 0.9142
16 0.9278
17 0.9399
18 0.9525
19 0.9497
20 0.9527
21 0.9661
22 0.9632
23 0.9648
24 0.9679
25 0.9666
26 0.9645
27 0.9701
28 0.9709
29 0.9712
30 0.9775
31 0.9779
32 0.9805
33 0.9843
34 0.9864
35 0.9842
36 0.9844
37 0.9842
38 0.9821
39 0.9856
40 0.9888
41 0.9875
42 0.9895
43 0.9899
44 0.9892
45 0.9898
46 0.9885
47 0.9877
48 0.9901
49 0.9914
50 0.9904
51 0.9883
52 0.9933
53 0.9894
54 0.9923
55 0.9914
56 0.9928
57 0.9936
58 0.9921
59 0.9946
60 0.9952
61 0.9956
62 0.9924
63 0.9922
64 0.9904
65 0.9938
66 0.9915
67 0.9943
68 0.9945
69 0.9937
70 0.9924
71 0.9921
72 0.9941
73 0.9945
74 0.9934
75 0.9944
76 0.9947
77 0.9938
78 0.9971
79 0.9931
80 0.9966
81 0.9973
82 0.996
83 0.995
84 0.9962
85 0.9972
86 0.9972
87 0.9959
88 0.9961
89 0.9981
90 0.9974
91 0.9947
92 0.9951
93 0.9942
94 0.9958
95 0.9953
96 0.9937
97 0.9963
98 0.9963
99 0.9965
100 0.9961
101 0.9949
102 0.9974
103 0.9955
104 0.997
105 0.9963
